label,lbl_code,is_uppercase,filename
2,2,0,glyphs/2-0.png
2,2,0,glyphs/2-1.png
2,2,0,glyphs/2-2.png
2,2,0,glyphs/2-3.png
2,2,0,glyphs/2-4.png
2,2,0,glyphs/2-5.png
2,2,0,glyphs/2-6.png
2,2,0,glyphs/2-7.png
2,2,0,glyphs/2-8.png
2,2,0,glyphs/2-9.png
2,2,0,glyphs/2-10.png
2,2,0,glyphs/2-11.png
2,2,0,glyphs/2-12.png
2,2,0,glyphs/2-13.png
2,2,0,glyphs/2-14.png
2,2,0,glyphs/2-15.png
2,2,0,glyphs/2-16.png
2,2,0,glyphs/2-17.png
2,2,0,glyphs/2-18.png
2,2,0,glyphs/2-19.png
2,2,0,glyphs/2-20.png
2,2,0,glyphs/2-21.png
2,2,0,glyphs/2-22.png
2,2,0,glyphs/2-23.png
2,2,0,glyphs/2-24.png
2,2,0,glyphs/2-25.png
2,2,0,glyphs/2-26.png
2,2,0,glyphs/2-27.png
2,2,0,glyphs/2-28.png
2,2,0,glyphs/2-29.png
2,2,0,glyphs/2-30.png
2,2,0,glyphs/2-31.png
2,2,0,glyphs/2-32.png
2,2,0,glyphs/2-33.png
2,2,0,glyphs/2-34.png
2,2,0,glyphs/2-35.png
2,2,0,glyphs/2-36.png
2,2,0,glyphs/2-37.png
2,2,0,glyphs/2-38.png
2,2,0,glyphs/2-39.png
2,2,0,glyphs/2-40.png
2,2,0,glyphs/2-41.png
2,2,0,glyphs/2-42.png
2,2,0,glyphs/2-43.png
2,2,0,glyphs/2-44.png
2,2,0,glyphs/2-45.png
2,2,0,glyphs/2-46.png
2,2,0,glyphs/2-47.png
2,2,0,glyphs/2-48.png
2,2,0,glyphs/2-49.png
3,3,0,glyphs/3-0.png
3,3,0,glyphs/3-1.png
3,3,0,glyphs/3-2.png
3,3,0,glyphs/3-3.png
3,3,0,glyphs/3-4.png
3,3,0,glyphs/3-5.png
3,3,0,glyphs/3-6.png
3,3,0,glyphs/3-7.png
3,3,0,glyphs/3-8.png
3,3,0,glyphs/3-9.png
3,3,0,glyphs/3-10.png
3,3,0,glyphs/3-11.png
3,3,0,glyphs/3-12.png
3,3,0,glyphs/3-13.png
3,3,0,glyphs/3-14.png
3,3,0,glyphs/3-15.png
3,3,0,glyphs/3-16.png
3,3,0,glyphs/3-17.png
3,3,0,glyphs/3-18.png
3,3,0,glyphs/3-19.png
3,3,0,glyphs/3-20.png
3,3,0,glyphs/3-21.png
3,3,0,glyphs/3-22.png
3,3,0,glyphs/3-23.png
3,3,0,glyphs/3-24.png
3,3,0,glyphs/3-25.png
3,3,0,glyphs/3-26.png
3,3,0,glyphs/3-27.png
3,3,0,glyphs/3-28.png
3,3,0,glyphs/3-29.png
3,3,0,glyphs/3-30.png
3,3,0,glyphs/3-31.png
3,3,0,glyphs/3-32.png
3,3,0,glyphs/3-33.png
3,3,0,glyphs/3-34.png
3,3,0,glyphs/3-35.png
3,3,0,glyphs/3-36.png
3,3,0,glyphs/3-37.png
3,3,0,glyphs/3-38.png
3,3,0,glyphs/3-39.png
3,3,0,glyphs/3-40.png
3,3,0,glyphs/3-41.png
3,3,0,glyphs/3-42.png
3,3,0,glyphs/3-43.png
3,3,0,glyphs/3-44.png
3,3,0,glyphs/3-45.png
3,3,0,glyphs/3-46.png
3,3,0,glyphs/3-47.png
3,3,0,glyphs/3-48.png
3,3,0,glyphs/3-49.png
4,4,0,glyphs/4-0.png
4,4,0,glyphs/4-1.png
4,4,0,glyphs/4-2.png
4,4,0,glyphs/4-3.png
4,4,0,glyphs/4-4.png
4,4,0,glyphs/4-5.png
4,4,0,glyphs/4-6.png
4,4,0,glyphs/4-7.png
4,4,0,glyphs/4-8.png
4,4,0,glyphs/4-9.png
4,4,0,glyphs/4-10.png
4,4,0,glyphs/4-11.png
4,4,0,glyphs/4-12.png
4,4,0,glyphs/4-13.png
4,4,0,glyphs/4-14.png
4,4,0,glyphs/4-15.png
4,4,0,glyphs/4-16.png
4,4,0,glyphs/4-17.png
4,4,0,glyphs/4-18.png
4,4,0,glyphs/4-19.png
4,4,0,glyphs/4-20.png
4,4,0,glyphs/4-21.png
4,4,0,glyphs/4-22.png
4,4,0,glyphs/4-23.png
4,4,0,glyphs/4-24.png
4,4,0,glyphs/4-25.png
4,4,0,glyphs/4-26.png
4,4,0,glyphs/4-27.png
4,4,0,glyphs/4-28.png
4,4,0,glyphs/4-29.png
4,4,0,glyphs/4-30.png
4,4,0,glyphs/4-31.png
4,4,0,glyphs/4-32.png
4,4,0,glyphs/4-33.png
4,4,0,glyphs/4-34.png
4,4,0,glyphs/4-35.png
4,4,0,glyphs/4-36.png
4,4,0,glyphs/4-37.png
4,4,0,glyphs/4-38.png
4,4,0,glyphs/4-39.png
4,4,0,glyphs/4-40.png
4,4,0,glyphs/4-41.png
4,4,0,glyphs/4-42.png
4,4,0,glyphs/4-43.png
4,4,0,glyphs/4-44.png
4,4,0,glyphs/4-45.png
4,4,0,glyphs/4-46.png
4,4,0,glyphs/4-47.png
4,4,0,glyphs/4-48.png
4,4,0,glyphs/4-49.png
5,5,0,glyphs/5-0.png
5,5,0,glyphs/5-1.png
5,5,0,glyphs/5-2.png
5,5,0,glyphs/5-3.png
5,5,0,glyphs/5-4.png
5,5,0,glyphs/5-5.png
5,5,0,glyphs/5-6.png
5,5,0,glyphs/5-7.png
5,5,0,glyphs/5-8.png
5,5,0,glyphs/5-9.png
5,5,0,glyphs/5-10.png
5,5,0,glyphs/5-11.png
5,5,0,glyphs/5-12.png
5,5,0,glyphs/5-13.png
5,5,0,glyphs/5-14.png
5,5,0,glyphs/5-15.png
5,5,0,glyphs/5-16.png
5,5,0,glyphs/5-17.png
5,5,0,glyphs/5-18.png
5,5,0,glyphs/5-19.png
5,5,0,glyphs/5-20.png
5,5,0,glyphs/5-21.png
5,5,0,glyphs/5-22.png
5,5,0,glyphs/5-23.png
5,5,0,glyphs/5-24.png
5,5,0,glyphs/5-25.png
5,5,0,glyphs/5-26.png
5,5,0,glyphs/5-27.png
5,5,0,glyphs/5-28.png
5,5,0,glyphs/5-29.png
5,5,0,glyphs/5-30.png
5,5,0,glyphs/5-31.png
5,5,0,glyphs/5-32.png
5,5,0,glyphs/5-33.png
5,5,0,glyphs/5-34.png
5,5,0,glyphs/5-35.png
5,5,0,glyphs/5-36.png
5,5,0,glyphs/5-37.png
5,5,0,glyphs/5-38.png
5,5,0,glyphs/5-39.png
5,5,0,glyphs/5-40.png
5,5,0,glyphs/5-41.png
5,5,0,glyphs/5-42.png
5,5,0,glyphs/5-43.png
5,5,0,glyphs/5-44.png
5,5,0,glyphs/5-45.png
5,5,0,glyphs/5-46.png
5,5,0,glyphs/5-47.png
5,5,0,glyphs/5-48.png
5,5,0,glyphs/5-49.png
6,6,0,glyphs/6-0.png
6,6,0,glyphs/6-1.png
6,6,0,glyphs/6-2.png
6,6,0,glyphs/6-3.png
6,6,0,glyphs/6-4.png
6,6,0,glyphs/6-5.png
6,6,0,glyphs/6-6.png
6,6,0,glyphs/6-7.png
6,6,0,glyphs/6-8.png
6,6,0,glyphs/6-9.png
6,6,0,glyphs/6-10.png
6,6,0,glyphs/6-11.png
6,6,0,glyphs/6-12.png
6,6,0,glyphs/6-13.png
6,6,0,glyphs/6-14.png
6,6,0,glyphs/6-15.png
6,6,0,glyphs/6-16.png
6,6,0,glyphs/6-17.png
6,6,0,glyphs/6-18.png
6,6,0,glyphs/6-19.png
6,6,0,glyphs/6-20.png
6,6,0,glyphs/6-21.png
6,6,0,glyphs/6-22.png
6,6,0,glyphs/6-23.png
6,6,0,glyphs/6-24.png
6,6,0,glyphs/6-25.png
6,6,0,glyphs/6-26.png
6,6,0,glyphs/6-27.png
6,6,0,glyphs/6-28.png
6,6,0,glyphs/6-29.png
6,6,0,glyphs/6-30.png
6,6,0,glyphs/6-31.png
6,6,0,glyphs/6-32.png
6,6,0,glyphs/6-33.png
6,6,0,glyphs/6-34.png
6,6,0,glyphs/6-35.png
6,6,0,glyphs/6-36.png
6,6,0,glyphs/6-37.png
6,6,0,glyphs/6-38.png
6,6,0,glyphs/6-39.png
6,6,0,glyphs/6-40.png
6,6,0,glyphs/6-41.png
6,6,0,glyphs/6-42.png
6,6,0,glyphs/6-43.png
6,6,0,glyphs/6-44.png
6,6,0,glyphs/6-45.png
6,6,0,glyphs/6-46.png
6,6,0,glyphs/6-47.png
6,6,0,glyphs/6-48.png
6,6,0,glyphs/6-49.png
7,7,0,glyphs/7-0.png
7,7,0,glyphs/7-1.png
7,7,0,glyphs/7-2.png
7,7,0,glyphs/7-3.png
7,7,0,glyphs/7-4.png
7,7,0,glyphs/7-5.png
7,7,0,glyphs/7-6.png
7,7,0,glyphs/7-7.png
7,7,0,glyphs/7-8.png
7,7,0,glyphs/7-9.png
7,7,0,glyphs/7-10.png
7,7,0,glyphs/7-11.png
7,7,0,glyphs/7-12.png
7,7,0,glyphs/7-13.png
7,7,0,glyphs/7-14.png
7,7,0,glyphs/7-15.png
7,7,0,glyphs/7-16.png
7,7,0,glyphs/7-17.png
7,7,0,glyphs/7-18.png
7,7,0,glyphs/7-19.png
7,7,0,glyphs/7-20.png
7,7,0,glyphs/7-21.png
7,7,0,glyphs/7-22.png
7,7,0,glyphs/7-23.png
7,7,0,glyphs/7-24.png
7,7,0,glyphs/7-25.png
7,7,0,glyphs/7-26.png
7,7,0,glyphs/7-27.png
7,7,0,glyphs/7-28.png
7,7,0,glyphs/7-29.png
7,7,0,glyphs/7-30.png
7,7,0,glyphs/7-31.png
7,7,0,glyphs/7-32.png
7,7,0,glyphs/7-33.png
7,7,0,glyphs/7-34.png
7,7,0,glyphs/7-35.png
7,7,0,glyphs/7-36.png
7,7,0,glyphs/7-37.png
7,7,0,glyphs/7-38.png
7,7,0,glyphs/7-39.png
7,7,0,glyphs/7-40.png
7,7,0,glyphs/7-41.png
7,7,0,glyphs/7-42.png
7,7,0,glyphs/7-43.png
7,7,0,glyphs/7-44.png
7,7,0,glyphs/7-45.png
7,7,0,glyphs/7-46.png
7,7,0,glyphs/7-47.png
7,7,0,glyphs/7-48.png
7,7,0,glyphs/7-49.png
8,8,0,glyphs/8-0.png
8,8,0,glyphs/8-1.png
8,8,0,glyphs/8-2.png
8,8,0,glyphs/8-3.png
8,8,0,glyphs/8-4.png
8,8,0,glyphs/8-5.png
8,8,0,glyphs/8-6.png
8,8,0,glyphs/8-7.png
8,8,0,glyphs/8-8.png
8,8,0,glyphs/8-9.png
8,8,0,glyphs/8-10.png
8,8,0,glyphs/8-11.png
8,8,0,glyphs/8-12.png
8,8,0,glyphs/8-13.png
8,8,0,glyphs/8-14.png
8,8,0,glyphs/8-15.png
8,8,0,glyphs/8-16.png
8,8,0,glyphs/8-17.png
8,8,0,glyphs/8-18.png
8,8,0,glyphs/8-19.png
8,8,0,glyphs/8-20.png
8,8,0,glyphs/8-21.png
8,8,0,glyphs/8-22.png
8,8,0,glyphs/8-23.png
8,8,0,glyphs/8-24.png
8,8,0,glyphs/8-25.png
8,8,0,glyphs/8-26.png
8,8,0,glyphs/8-27.png
8,8,0,glyphs/8-28.png
8,8,0,glyphs/8-29.png
8,8,0,glyphs/8-30.png
8,8,0,glyphs/8-31.png
8,8,0,glyphs/8-32.png
8,8,0,glyphs/8-33.png
8,8,0,glyphs/8-34.png
8,8,0,glyphs/8-35.png
8,8,0,glyphs/8-36.png
8,8,0,glyphs/8-37.png
8,8,0,glyphs/8-38.png
8,8,0,glyphs/8-39.png
8,8,0,glyphs/8-40.png
8,8,0,glyphs/8-41.png
8,8,0,glyphs/8-42.png
8,8,0,glyphs/8-43.png
8,8,0,glyphs/8-44.png
8,8,0,glyphs/8-45.png
8,8,0,glyphs/8-46.png
8,8,0,glyphs/8-47.png
8,8,0,glyphs/8-48.png
8,8,0,glyphs/8-49.png
9,9,0,glyphs/9-0.png
9,9,0,glyphs/9-1.png
9,9,0,glyphs/9-2.png
9,9,0,glyphs/9-3.png
9,9,0,glyphs/9-4.png
9,9,0,glyphs/9-5.png
9,9,0,glyphs/9-6.png
9,9,0,glyphs/9-7.png
9,9,0,glyphs/9-8.png
9,9,0,glyphs/9-9.png
9,9,0,glyphs/9-10.png
9,9,0,glyphs/9-11.png
9,9,0,glyphs/9-12.png
9,9,0,glyphs/9-13.png
9,9,0,glyphs/9-14.png
9,9,0,glyphs/9-15.png
9,9,0,glyphs/9-16.png
9,9,0,glyphs/9-17.png
9,9,0,glyphs/9-18.png
9,9,0,glyphs/9-19.png
9,9,0,glyphs/9-20.png
9,9,0,glyphs/9-21.png
9,9,0,glyphs/9-22.png
9,9,0,glyphs/9-23.png
9,9,0,glyphs/9-24.png
9,9,0,glyphs/9-25.png
9,9,0,glyphs/9-26.png
9,9,0,glyphs/9-27.png
9,9,0,glyphs/9-28.png
9,9,0,glyphs/9-29.png
9,9,0,glyphs/9-30.png
9,9,0,glyphs/9-31.png
9,9,0,glyphs/9-32.png
9,9,0,glyphs/9-33.png
9,9,0,glyphs/9-34.png
9,9,0,glyphs/9-35.png
9,9,0,glyphs/9-36.png
9,9,0,glyphs/9-37.png
9,9,0,glyphs/9-38.png
9,9,0,glyphs/9-39.png
9,9,0,glyphs/9-40.png
9,9,0,glyphs/9-41.png
9,9,0,glyphs/9-42.png
9,9,0,glyphs/9-43.png
9,9,0,glyphs/9-44.png
9,9,0,glyphs/9-45.png
9,9,0,glyphs/9-46.png
9,9,0,glyphs/9-47.png
9,9,0,glyphs/9-48.png
9,9,0,glyphs/9-49.png
а,10,0,glyphs/a-0.png
а,10,0,glyphs/a-1.png
а,10,0,glyphs/a-2.png
а,10,0,glyphs/a-3.png
а,10,0,glyphs/a-4.png
а,10,0,glyphs/a-5.png
а,10,0,glyphs/a-6.png
а,10,0,glyphs/a-7.png
а,10,0,glyphs/a-8.png
а,10,0,glyphs/a-9.png
а,10,0,glyphs/a-10.png
а,10,0,glyphs/a-11.png
а,10,0,glyphs/a-12.png
а,10,0,glyphs/a-13.png
а,10,0,glyphs/a-14.png
а,10,0,glyphs/a-15.png
а,10,0,glyphs/a-16.png
а,10,0,glyphs/a-17.png
а,10,0,glyphs/a-18.png
а,10,0,glyphs/a-19.png
б,11,0,glyphs/b-0.png
б,11,0,glyphs/b-1.png
б,11,0,glyphs/b-2.png
б,11,0,glyphs/b-3.png
б,11,0,glyphs/b-4.png
б,11,0,glyphs/b-5.png
б,11,0,glyphs/b-6.png
б,11,0,glyphs/b-7.png
б,11,0,glyphs/b-8.png
б,11,0,glyphs/b-9.png
б,11,0,glyphs/b-10.png
б,11,0,glyphs/b-11.png
б,11,0,glyphs/b-12.png
б,11,0,glyphs/b-13.png
б,11,0,glyphs/b-14.png
б,11,0,glyphs/b-15.png
б,11,0,glyphs/b-16.png
б,11,0,glyphs/b-17.png
б,11,0,glyphs/b-18.png
б,11,0,glyphs/b-19.png
в,12,0,glyphs/v-0.png
в,12,0,glyphs/v-1.png
в,12,0,glyphs/v-2.png
в,12,0,glyphs/v-3.png
в,12,0,glyphs/v-4.png
в,12,0,glyphs/v-5.png
в,12,0,glyphs/v-6.png
в,12,0,glyphs/v-7.png
в,12,0,glyphs/v-8.png
в,12,0,glyphs/v-9.png
в,12,0,glyphs/v-10.png
в,12,0,glyphs/v-11.png
в,12,0,glyphs/v-12.png
в,12,0,glyphs/v-13.png
в,12,0,glyphs/v-14.png
в,12,0,glyphs/v-15.png
в,12,0,glyphs/v-16.png
в,12,0,glyphs/v-17.png
в,12,0,glyphs/v-18.png
г,13,0,glyphs/h-0.png
г,13,0,glyphs/h-1.png
г,13,0,glyphs/h-2.png
г,13,0,glyphs/h-3.png
г,13,0,glyphs/h-4.png
г,13,0,glyphs/h-5.png
г,13,0,glyphs/h-6.png
г,13,0,glyphs/h-7.png
г,13,0,glyphs/h-8.png
г,13,0,glyphs/h-9.png
г,13,0,glyphs/h-10.png
г,13,0,glyphs/h-11.png
г,13,0,glyphs/h-12.png
г,13,0,glyphs/h-13.png
г,13,0,glyphs/h-14.png
г,13,0,glyphs/h-15.png
г,13,0,glyphs/h-16.png
г,13,0,glyphs/h-17.png
г,13,0,glyphs/h-18.png
г,13,0,glyphs/h-19.png
ґ,14,0,glyphs/g-0.png
ґ,14,0,glyphs/g-1.png
ґ,14,0,glyphs/g-2.png
ґ,14,0,glyphs/g-3.png
ґ,14,0,glyphs/g-4.png
ґ,14,0,glyphs/g-5.png
ґ,14,0,glyphs/g-6.png
ґ,14,0,glyphs/g-7.png
ґ,14,0,glyphs/g-8.png
ґ,14,0,glyphs/g-9.png
ґ,14,0,glyphs/g-10.png
ґ,14,0,glyphs/g-11.png
ґ,14,0,glyphs/g-12.png
ґ,14,0,glyphs/g-13.png
ґ,14,0,glyphs/g-14.png
ґ,14,0,glyphs/g-15.png
ґ,14,0,glyphs/g-16.png
ґ,14,0,glyphs/g-17.png
ґ,14,0,glyphs/g-18.png
ґ,14,0,glyphs/g-19.png
д,15,0,glyphs/d-0.png
д,15,0,glyphs/d-1.png
д,15,0,glyphs/d-2.png
д,15,0,glyphs/d-3.png
д,15,0,glyphs/d-4.png
д,15,0,glyphs/d-5.png
д,15,0,glyphs/d-6.png
д,15,0,glyphs/d-7.png
д,15,0,glyphs/d-8.png
д,15,0,glyphs/d-9.png
д,15,0,glyphs/d-10.png
д,15,0,glyphs/d-11.png
д,15,0,glyphs/d-12.png
д,15,0,glyphs/d-13.png
д,15,0,glyphs/d-14.png
д,15,0,glyphs/d-15.png
д,15,0,glyphs/d-16.png
д,15,0,glyphs/d-17.png
д,15,0,glyphs/d-18.png
д,15,0,glyphs/d-19.png
е,16,0,glyphs/e-0.png
е,16,0,glyphs/e-1.png
е,16,0,glyphs/e-2.png
е,16,0,glyphs/e-3.png
е,16,0,glyphs/e-4.png
е,16,0,glyphs/e-5.png
е,16,0,glyphs/e-6.png
е,16,0,glyphs/e-7.png
е,16,0,glyphs/e-8.png
е,16,0,glyphs/e-9.png
е,16,0,glyphs/e-10.png
е,16,0,glyphs/e-11.png
е,16,0,glyphs/e-12.png
е,16,0,glyphs/e-13.png
е,16,0,glyphs/e-14.png
е,16,0,glyphs/e-15.png
е,16,0,glyphs/e-16.png
е,16,0,glyphs/e-17.png
е,16,0,glyphs/e-18.png
е,16,0,glyphs/e-19.png
д,15,0,glyphs/d-20.png
д,15,0,glyphs/d-21.png
д,15,0,glyphs/d-22.png
д,15,0,glyphs/d-23.png
д,15,0,glyphs/d-24.png
д,15,0,glyphs/d-25.png
д,15,0,glyphs/d-26.png
д,15,0,glyphs/d-27.png
д,15,0,glyphs/d-28.png
д,15,0,glyphs/d-29.png
д,15,0,glyphs/d-30.png
д,15,0,glyphs/d-31.png
д,15,0,glyphs/d-32.png
д,15,0,glyphs/d-33.png
д,15,0,glyphs/d-34.png
д,15,0,glyphs/d-35.png
д,15,0,glyphs/d-36.png
д,15,0,glyphs/d-37.png
д,15,0,glyphs/d-38.png
д,15,0,glyphs/d-39.png
є,17,0,glyphs/ye-0.png
є,17,0,glyphs/ye-1.png
є,17,0,glyphs/ye-2.png
є,17,0,glyphs/ye-3.png
є,17,0,glyphs/ye-4.png
є,17,0,glyphs/ye-5.png
є,17,0,glyphs/ye-6.png
є,17,0,glyphs/ye-7.png
є,17,0,glyphs/ye-8.png
є,17,0,glyphs/ye-9.png
є,17,0,glyphs/ye-10.png
є,17,0,glyphs/ye-11.png
є,17,0,glyphs/ye-12.png
є,17,0,glyphs/ye-13.png
є,17,0,glyphs/ye-14.png
є,17,0,glyphs/ye-15.png
є,17,0,glyphs/ye-16.png
є,17,0,glyphs/ye-17.png
є,17,0,glyphs/ye-18.png
є,17,0,glyphs/ye-19.png
ж,18,0,glyphs/zh-0.png
ж,18,0,glyphs/zh-1.png
ж,18,0,glyphs/zh-2.png
ж,18,0,glyphs/zh-3.png
ж,18,0,glyphs/zh-4.png
ж,18,0,glyphs/zh-5.png
ж,18,0,glyphs/zh-6.png
ж,18,0,glyphs/zh-7.png
ж,18,0,glyphs/zh-8.png
ж,18,0,glyphs/zh-9.png
ж,18,0,glyphs/zh-10.png
ж,18,0,glyphs/zh-11.png
ж,18,0,glyphs/zh-12.png
ж,18,0,glyphs/zh-13.png
ж,18,0,glyphs/zh-14.png
ж,18,0,glyphs/zh-15.png
ж,18,0,glyphs/zh-16.png
ж,18,0,glyphs/zh-17.png
ж,18,0,glyphs/zh-18.png
ж,18,0,glyphs/zh-19.png
ж,18,0,glyphs/zh-20.png
ж,18,0,glyphs/zh-21.png
ж,18,0,glyphs/zh-22.png
ж,18,0,glyphs/zh-23.png
ж,18,0,glyphs/zh-24.png
ж,18,0,glyphs/zh-25.png
ж,18,0,glyphs/zh-26.png
ж,18,0,glyphs/zh-27.png
ж,18,0,glyphs/zh-28.png
ж,18,0,glyphs/zh-29.png
ж,18,0,glyphs/zh-30.png
ж,18,0,glyphs/zh-31.png
ж,18,0,glyphs/zh-32.png
ж,18,0,glyphs/zh-33.png
ж,18,0,glyphs/zh-34.png
ж,18,0,glyphs/zh-35.png
ж,18,0,glyphs/zh-36.png
ж,18,0,glyphs/zh-37.png
ж,18,0,glyphs/zh-38.png
ж,18,0,glyphs/zh-39.png
з,19,0,glyphs/z-0.png
з,19,0,glyphs/z-1.png
з,19,0,glyphs/z-2.png
з,19,0,glyphs/z-3.png
з,19,0,glyphs/z-4.png
з,19,0,glyphs/z-5.png
з,19,0,glyphs/z-6.png
з,19,0,glyphs/z-7.png
з,19,0,glyphs/z-8.png
з,19,0,glyphs/z-9.png
з,19,0,glyphs/z-10.png
з,19,0,glyphs/z-11.png
з,19,0,glyphs/z-12.png
з,19,0,glyphs/z-13.png
з,19,0,glyphs/z-14.png
з,19,0,glyphs/z-15.png
з,19,0,glyphs/z-16.png
з,19,0,glyphs/z-17.png
з,19,0,glyphs/z-18.png
з,19,0,glyphs/z-19.png
и,20,0,glyphs/y-0.png
и,20,0,glyphs/y-1.png
и,20,0,glyphs/y-2.png
и,20,0,glyphs/y-3.png
и,20,0,glyphs/y-4.png
и,20,0,glyphs/y-5.png
и,20,0,glyphs/y-6.png
и,20,0,glyphs/y-7.png
и,20,0,glyphs/y-8.png
и,20,0,glyphs/y-9.png
и,20,0,glyphs/y-10.png
и,20,0,glyphs/y-11.png
и,20,0,glyphs/y-12.png
и,20,0,glyphs/y-13.png
и,20,0,glyphs/y-14.png
и,20,0,glyphs/y-15.png
и,20,0,glyphs/y-16.png
и,20,0,glyphs/y-17.png
і,21,0,glyphs/i-0.png
і,21,0,glyphs/i-1.png
і,21,0,glyphs/i-2.png
і,21,0,glyphs/i-3.png
і,21,0,glyphs/i-4.png
і,21,0,glyphs/i-5.png
і,21,0,glyphs/i-6.png
і,21,0,glyphs/i-7.png
і,21,0,glyphs/i-8.png
і,21,0,glyphs/i-9.png
і,21,0,glyphs/i-10.png
і,21,0,glyphs/i-11.png
і,21,0,glyphs/i-12.png
і,21,0,glyphs/i-13.png
і,21,0,glyphs/i-14.png
і,21,0,glyphs/i-15.png
і,21,0,glyphs/i-16.png
і,21,0,glyphs/i-17.png
і,21,0,glyphs/i-18.png
і,21,0,glyphs/i-19.png
ї,22,0,glyphs/yi-0.png
ї,22,0,glyphs/yi-1.png
ї,22,0,glyphs/yi-2.png
ї,22,0,glyphs/yi-3.png
ї,22,0,glyphs/yi-4.png
ї,22,0,glyphs/yi-5.png
ї,22,0,glyphs/yi-6.png
ї,22,0,glyphs/yi-7.png
ї,22,0,glyphs/yi-8.png
ї,22,0,glyphs/yi-9.png
ї,22,0,glyphs/yi-10.png
ї,22,0,glyphs/yi-11.png
ї,22,0,glyphs/yi-12.png
ї,22,0,glyphs/yi-13.png
ї,22,0,glyphs/yi-14.png
ї,22,0,glyphs/yi-15.png
ї,22,0,glyphs/yi-16.png
ї,22,0,glyphs/yi-17.png
ї,22,0,glyphs/yi-18.png
ї,22,0,glyphs/yi-19.png
й,23,0,glyphs/j-0.png
й,23,0,glyphs/j-1.png
й,23,0,glyphs/j-2.png
й,23,0,glyphs/j-3.png
й,23,0,glyphs/j-4.png
й,23,0,glyphs/j-5.png
й,23,0,glyphs/j-6.png
й,23,0,glyphs/j-7.png
й,23,0,glyphs/j-8.png
й,23,0,glyphs/j-9.png
й,23,0,glyphs/j-10.png
й,23,0,glyphs/j-11.png
й,23,0,glyphs/j-12.png
